Work	speech_id	book	line	spkr	addr	string	lemma	is_voc_CLTK	eval_CLTK	what it should be	token_spacy	lemma_spacy	pos_spacy	case_spacy	eval_spacy
Iliad	4	1	67	Achilles	Agamemnon	λοιγὸν	λοιγός	FALSE	true negative		λοιγὸν	λοιγός	NOUN	Acc	true negative
Iliad	4	1	67	Achilles	Agamemnon	ἀμῦναι	ἀμών	FALSE	true negative		ἀμῦναι	ἀμύνω	VERB		true negative
Iliad	5	1	74	Calchas	Achilles	ὦ	ὦ	FALSE	true negative		ὦ	ὦ	INTJ		true negative
Iliad	5	1	74	Calchas	Achilles	Ἀχιλεῦ	Ἀχιλεύς	TRUE	true positive		Ἀχιλεῦ	ἀχιλλεύς	NOUN	Voc	true positive
Iliad	5	1	74	Calchas	Achilles	κέλεαί	κελεαίνω	FALSE	true negative		κέλεαί	κέλομαί	VERB		true negative
Iliad	5	1	74	Calchas	Achilles	με	ἐγώ	FALSE	true negative		με	ἐγώ	PRON	Acc	true negative
Iliad	5	1	74	Calchas	Achilles	Διῒ	Ζεύς	FALSE	true negative		Διῒ	ζεύς	NOUN	Dat	true negative
Iliad	5	1	74	Calchas	Achilles	φίλε	φίλος	TRUE	true positive		φίλε	φίλος	ADJ	Voc	true positive
Iliad	5	1	74	Calchas	Achilles	μυθήσασθαι	μυθέομαι	FALSE	true negative		μυθήσασθαι	μυθέομαι	VERB		true negative
Iliad	5	1	75	Calchas	Achilles	μῆνιν	μῆνις	FALSE	true negative		μῆνιν	μῆνις	NOUN	Acc	true negative
Iliad	5	1	75	Calchas	Achilles	Ἀπόλλωνος	Ἀπόλλων	FALSE	true negative		Ἀπόλλωνος	ἀπόλλων	PROPN	Gen	true negative
Iliad	5	1	75	Calchas	Achilles	ἑκατηβελέταο	ἑκατηβελής	FALSE	true negative		ἑκατηβελέταο	ἑκατηβελέτης	NOUN	Gen	true negative
Iliad	5	1	75	Calchas	Achilles	ἄνακτος	ἄνακτος	FALSE	true negative		ἄνακτος	ἄναξ	NOUN	Gen	true negative
Iliad	5	1	76	Calchas	Achilles	τοὶ	σύ	FALSE	true negative		τοὶ	σύ	PRON	Dat	true negative
Iliad	5	1	76	Calchas	Achilles	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	PART		true negative
Iliad	5	1	76	Calchas	Achilles	ἐγὼν	ἔγω	FALSE	true negative		ἐγὼν	ἐγώ	PRON	Nom	true negative
Iliad	5	1	76	Calchas	Achilles	ἐρέω	λέγω	FALSE	true negative		ἐρέω	ἐρῶ	VERB		true negative
Iliad	5	1	76	Calchas	Achilles	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	5	1	76	Calchas	Achilles	δὲ	δέ	FALSE	true negative		δὲ	δέ	PART		true negative
Iliad	5	1	76	Calchas	Achilles	σύνθεο	συντίθημι	FALSE	true negative		σύνθεο	συντίθημι	VERB		true negative
Iliad	5	1	76	Calchas	Achilles	καί	καί	FALSE	true negative		καί	καί	CCONJ		true negative
Iliad	5	1	76	Calchas	Achilles	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Iliad	5	1	76	Calchas	Achilles	ὄμοσσον	ὄμοσσος	FALSE	true negative		ὄμοσσον	ὄμνυμι	ADJ	Acc	true negative
Iliad	5	1	77	Calchas	Achilles	ἦ	ἦ	FALSE	true negative		ἦ	ἦ	ADV		true negative
Iliad	5	1	77	Calchas	Achilles	μέν	μέν	FALSE	true negative		μέν	μέν	PART		true negative
Iliad	5	1	77	Calchas	Achilles	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Iliad	5	1	77	Calchas	Achilles	πρόφρων	πρόφρος	FALSE	true negative		πρόφρων	πρόφρων	ADJ	Nom	true negative
Iliad	5	1	77	Calchas	Achilles	ἔπεσιν	ἔποσις	FALSE	true negative		ἔπεσιν	ἔπος	NOUN	Dat	true negative
Iliad	5	1	77	Calchas	Achilles	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Iliad	5	1	77	Calchas	Achilles	χερσὶν	χείρ	FALSE	true negative		χερσὶν	χείρ	NOUN	Dat	true negative
Iliad	5	1	77	Calchas	Achilles	ἀρήξειν	ἀρήσκω	FALSE	true negative		ἀρήξειν	ἀρήχω	VERB		true negative
Iliad	5	1	78	Calchas	Achilles	ἦ	ἦ	FALSE	true negative		ἦ	ἦ	ADV		true negative
Iliad	5	1	78	Calchas	Achilles	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	PART		true negative
Iliad	5	1	78	Calchas	Achilles	ὀΐομαι	ὀομάω	FALSE	true negative		ὀΐομαι	οἴομαι	VERB		true negative
Iliad	5	1	78	Calchas	Achilles	ἄνδρα	ἀνήρ	FALSE	true negative		ἄνδρα	ἀνήρ	NOUN	Acc	true negative
Iliad	5	1	78	Calchas	Achilles	χολωσέμεν	χολώ	FALSE	true negative		χολωσέμεν	χολόω	VERB		true negative
Iliad	5	1	78	Calchas	Achilles	ὃς	ὅς	FALSE	true negative		ὃς	ὅς	PRON	Nom	true negative
Iliad	5	1	78	Calchas	Achilles	μέγα	μέγας	FALSE	true negative		μέγα	μέγας	ADJ	Acc	true negative
Iliad	5	1	78	Calchas	Achilles	πάντων	πᾶς	FALSE	true negative		πάντων	πᾶς	DET	Gen	true negative
Iliad	5	1	79	Calchas	Achilles	Ἀργείων	Ἀργεῖος	FALSE	true negative		Ἀργείων	ἀργεῖος	ADJ	Gen	true negative
Iliad	5	1	79	Calchas	Achilles	κρατέει	κρατέω	FALSE	true negative		κρατέει	κρατέω	VERB		true negative
Iliad	5	1	79	Calchas	Achilles	καί	καί	FALSE	true negative		καί	καί	CCONJ		true negative
Iliad	5	1	79	Calchas	Achilles	οἱ	οὗ	FALSE	true negative		οἱ	οὗ	PRON	Dat	true negative
Iliad	5	1	79	Calchas	Achilles	πείθονται	πείθω	FALSE	true negative		πείθονται	πείθω	VERB		true negative
Iliad	5	1	79	Calchas	Achilles	Ἀχαιοί	Ἀχαιός	FALSE	true negative		Ἀχαιοί	ἀχαιός	ADJ	Nom	true negative
Iliad	5	1	80	Calchas	Achilles	κρείσσων	κρείσσων	FALSE	true negative		κρείσσων	κρείσσων	ADJ	Nom	true negative
Iliad	5	1	80	Calchas	Achilles	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	PART		true negative
Iliad	5	1	80	Calchas	Achilles	βασιλεὺς	βασιλεύς	FALSE	true negative		βασιλεὺς	βασιλεύς	NOUN	Nom	true negative
Iliad	5	1	80	Calchas	Achilles	ὅτε	ὅτε	FALSE	true negative		ὅτε	ὅτε	SCONJ		true negative
Iliad	5	1	80	Calchas	Achilles	χώσεται	χωάω	FALSE	true negative		χώσεται	χώσεται	VERB		true negative
Iliad	5	1	80	Calchas	Achilles	ἀνδρὶ	ἀνήρ	FALSE	true negative		ἀνδρὶ	ἀνήρ	NOUN	Dat	true negative
Iliad	5	1	80	Calchas	Achilles	χέρηϊ	χέρας	FALSE	true negative		χέρηϊ	χέρηϊ	NOUN	Dat	true negative
Iliad	5	1	81	Calchas	Achilles	εἴ	εἰ	FALSE	true negative		εἴ	εἰ	SCONJ		true negative
Iliad	5	1	81	Calchas	Achilles	περ	πέρ	FALSE	true negative		περ	πέρ	ADV		true negative
Iliad	5	1	81	Calchas	Achilles	γάρ	γάρ	FALSE	true negative		γάρ	γάρ	ADV		true negative
Iliad	5	1	81	Calchas	Achilles	τε	τε	FALSE	true negative		τε	τε	PART		true negative
Iliad	5	1	81	Calchas	Achilles	χόλον	χόλος	FALSE	true negative		χόλον	χόλος	NOUN	Acc	true negative
Iliad	5	1	81	Calchas	Achilles	γε	γε	FALSE	true negative		γε	γε	ADV		true negative
Iliad	5	1	81	Calchas	Achilles	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Iliad	5	1	81	Calchas	Achilles	αὐτῆμαρ	αὐτήμας	FALSE	true negative		αὐτῆμαρ	αὐτῆμαρ	ADV		true negative
Iliad	5	1	81	Calchas	Achilles	καταπέψῃ	καταπίπτω	FALSE	true negative		καταπέψῃ	καταπέσσω	VERB		true negative
Iliad	5	1	82	Calchas	Achilles	ἀλλά	ἀλλά	FALSE	true negative		ἀλλά	ἀλλά	ADV		true negative
Iliad	5	1	82	Calchas	Achilles	τε	τε	FALSE	true negative		τε	τε	PART		true negative
Iliad	5	1	82	Calchas	Achilles	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Iliad	5	1	82	Calchas	Achilles	μετόπισθεν	μετόπισθε	FALSE	true negative		μετόπισθεν	μετόπισθε	ADV		true negative
Iliad	5	1	82	Calchas	Achilles	ἔχει	ἔχω	FALSE	true negative		ἔχει	ἔχω	VERB		true negative
Iliad	5	1	82	Calchas	Achilles	κότον	πότος	FALSE	true negative		κότον	κότος	NOUN	Acc	true negative
Iliad	5	1	82	Calchas	Achilles	ὄφρα	ὄφρον	FALSE	true negative		ὄφρα	ὄφρα	SCONJ		true negative
Iliad	5	1	82	Calchas	Achilles	τελέσσῃ	τελέω	FALSE	true negative		τελέσσῃ	τελέω	VERB		true negative
Iliad	5	1	83	Calchas	Achilles	ἐν	ἐν	FALSE	true negative		ἐν	ἐν	ADP		true negative
Iliad	5	1	83	Calchas	Achilles	στήθεσσιν	στῆθος	FALSE	true negative		στήθεσσιν	στῆθος	NOUN	Dat	true negative
Iliad	5	1	83	Calchas	Achilles	ἑοῖσι	ὁ	FALSE	true negative		ἑοῖσι	ἑός	PRON	Dat	true negative
Iliad	5	1	83	Calchas	Achilles	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	5	1	83	Calchas	Achilles	δὲ	δέ	FALSE	true negative		δὲ	δέ	PART		true negative
Iliad	5	1	83	Calchas	Achilles	φράσαι	φράζω	FALSE	true negative		φράσαι	φράζω	VERB		true negative
Iliad	5	1	83	Calchas	Achilles	εἴ	εἰ	FALSE	true negative		εἴ	εἰ	SCONJ		true negative
Iliad	5	1	83	Calchas	Achilles	με	ἐγώ	FALSE	true negative		με	ἐγώ	PRON	Acc	true negative
Iliad	5	1	83	Calchas	Achilles	σαώσεις	σῴζω	FALSE	true negative		σαώσεις	σώζω	VERB		true negative
Iliad	6	1	85	Achilles	Calchas	θαρσήσας	θαρσέω	FALSE	true negative		θαρσήσας	θαρσέω	VERB	Nom	true negative
Iliad	6	1	85	Achilles	Calchas	μάλα	μάλα	FALSE	true negative		μάλα	μάλα	ADV		true negative
Iliad	6	1	85	Achilles	Calchas	εἰπὲ	λέγω	FALSE	true negative		εἰπὲ	λέγω	VERB		true negative
Iliad	6	1	85	Achilles	Calchas	θεοπρόπιον	θεοπρόπιον	FALSE	true negative		θεοπρόπιον	θεοπρόπιον	NOUN	Acc	true negative
Iliad	6	1	85	Achilles	Calchas	ὅ	ὅς	FALSE	true negative		ὅ	ὅς	PRON	Acc	true negative
Iliad	6	1	85	Achilles	Calchas	τι	τὶς	FALSE	true negative		τι	τὶς	DET	Acc	true negative
Iliad	6	1	85	Achilles	Calchas	οἶσθα	οἶδα	FALSE	true negative		οἶσθα	οἶδα	VERB		true negative
Iliad	6	1	86	Achilles	Calchas	οὐ	οὐ	FALSE	true negative		οὐ	οὐ	ADV		true negative
Iliad	6	1	86	Achilles	Calchas	μὰ	ἐγώ	FALSE	true negative		μὰ	μά	CCONJ		true negative
Iliad	6	1	86	Achilles	Calchas	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Iliad	6	1	86	Achilles	Calchas	Ἀπόλλωνα	Ἀπόλλων	FALSE	true negative		Ἀπόλλωνα	ἀπόλλων	PROPN	Acc	true negative
Iliad	6	1	86	Achilles	Calchas	Διῒ	Ζεύς	FALSE	true negative		Διῒ	ζεύς	PROPN	Dat	true negative
Iliad	6	1	86	Achilles	Calchas	φίλον	φίλος	FALSE	true negative		φίλον	φίλος	ADJ	Acc	true negative
Iliad	6	1	86	Achilles	Calchas	ᾧ	ὅς	FALSE	true negative		ᾧ	ὅς	PRON	Dat	true negative
Iliad	6	1	86	Achilles	Calchas	τε	τε	FALSE	true negative		τε	τε	CCONJ		true negative
Iliad	6	1	86	Achilles	Calchas	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	6	1	86	Achilles	Calchas	Κάλχαν	Κάλχας	FALSE	false negative		Κάλχαν	κάλχας	PROPN	Voc	true positive
Iliad	6	1	87	Achilles	Calchas	εὐχόμενος	εὔχομαι	FALSE	true negative		εὐχόμενος	εὔχομαι	VERB	Nom	true negative
Iliad	6	1	87	Achilles	Calchas	Δαναοῖσι	Δαναοί	FALSE	true negative		Δαναοῖσι	δαναοί	NOUN	Dat	true negative
Iliad	6	1	87	Achilles	Calchas	θεοπροπίας	θεοπροπία	FALSE	true negative		θεοπροπίας	θεοπροπία	NOUN	Acc	true negative
Iliad	6	1	87	Achilles	Calchas	ἀναφαίνεις	ἀναφαίνω	FALSE	true negative		ἀναφαίνεις	ἀναφαίνω	VERB		true negative
Iliad	6	1	88	Achilles	Calchas	οὔ	οὐ	FALSE	true negative		οὔ	οὐ	ADV		true negative
Iliad	6	1	88	Achilles	Calchas	τις	τὶς	FALSE	true negative		τις	τὶς	ADJ	Nom	true negative
Iliad	6	1	88	Achilles	Calchas	ἐμεῦ	ἐγώ	FALSE	true negative		ἐμεῦ	ἐγώ	PRON	Gen	true negative
Iliad	6	1	88	Achilles	Calchas	ζῶντος	ζῶ	FALSE	true negative		ζῶντος	ζῶ	VERB	Gen	true negative
Iliad	6	1	88	Achilles	Calchas	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Iliad	6	1	88	Achilles	Calchas	ἐπὶ	ἐπί	FALSE	true negative		ἐπὶ	ἐπί	ADP		true negative
Iliad	6	1	88	Achilles	Calchas	χθονὶ	χθός	FALSE	true negative		χθονὶ	χθών	NOUN	Dat	true negative
Iliad	6	1	88	Achilles	Calchas	δερκομένοιο	δέρκομαι	FALSE	true negative		δερκομένοιο	δέρκομαι	VERB	Gen	true negative
Iliad	6	1	89	Achilles	Calchas	σοὶ	σύ	FALSE	true negative		σοὶ	σύ	PRON	Dat	true negative
Iliad	6	1	89	Achilles	Calchas	κοίλῃς	κοιλάω	FALSE	true negative		κοίλῃς	κοῖλος	ADJ	Dat	true negative
Iliad	6	1	89	Achilles	Calchas	παρὰ	παρά	FALSE	true negative		παρὰ	παρά	ADP		true negative
Iliad	6	1	89	Achilles	Calchas	νηυσί	ναῦς	FALSE	true negative		νηυσί	ναῦς	NOUN	Dat	true negative
Iliad	6	1	89	Achilles	Calchas	βαρείας	βαρεία	FALSE	true negative		βαρείας	βαρύς	ADJ	Acc	true negative
Iliad	6	1	89	Achilles	Calchas	χεῖρας	χείρ	FALSE	true negative		χεῖρας	χείρ	NOUN	Acc	true negative
Iliad	6	1	89	Achilles	Calchas	ἐποίσει	ποιέω	FALSE	true negative		ἐποίσει	ἐπιφέρω	VERB		true negative
Iliad	6	1	90	Achilles	Calchas	συμπάντων	σύμπαντον	FALSE	true negative		συμπάντων	σύμπας	ADJ	Gen	true negative
Iliad	6	1	90	Achilles	Calchas	Δαναῶν	Δαναᾶ	FALSE	true negative		Δαναῶν	δαναοί	NOUN	Gen	true negative
Iliad	6	1	90	Achilles	Calchas	οὐδʼ	οὐδʼ	FALSE	true negative		οὐδʼ	οὐδʼ	PUNCT		true negative
Iliad	6	1	90	Achilles	Calchas	ἢν	ἐάν	FALSE	true negative		ἢν	ἐάν	PRON	Acc	true negative
Iliad	6	1	90	Achilles	Calchas	Ἀγαμέμνονα	Ἀγαμέμνων	FALSE	true negative		Ἀγαμέμνονα	ἀγαμέμνων	NOUN	Acc	true negative
Iliad	6	1	90	Achilles	Calchas	εἴπῃς	λέγω	FALSE	true negative		εἴπῃς	λέγω	VERB		true negative
Iliad	6	1	91	Achilles	Calchas	ὃς	ὅς	FALSE	true negative		ὃς	ὅς	PRON	Nom	true negative
Iliad	6	1	91	Achilles	Calchas	νῦν	νῦν	FALSE	true negative		νῦν	νῦν	ADV		true negative
Iliad	6	1	91	Achilles	Calchas	πολλὸν	πολύς	FALSE	true negative		πολλὸν	πολύς	ADJ	Acc	true negative
Iliad	6	1	91	Achilles	Calchas	ἄριστος	ἀγαθός	FALSE	true negative		ἄριστος	ἄριστος	ADJ	Nom	true negative
Iliad	6	1	91	Achilles	Calchas	Ἀχαιῶν	Ἀχαιός	FALSE	true negative		Ἀχαιῶν	ἀχαιός	ADJ	Gen	true negative
Iliad	6	1	91	Achilles	Calchas	εὔχεται	εὔχομαι	FALSE	true negative		εὔχεται	εὔχομαι	VERB		true negative
Iliad	6	1	91	Achilles	Calchas	εἶναι	εἰμί	FALSE	true negative		εἶναι	εἰμί	AUX		true negative
Iliad	7	1	93	Calchas	Achilles	οὔ	οὐ	FALSE	true negative		οὔ	οὐ	ADV		true negative
Iliad	7	1	93	Calchas	Achilles	τʼ	τʼ	FALSE	true negative		τʼ	τʼ	PUNCT		true negative
Iliad	7	1	93	Calchas	Achilles	ἄρ	ἄρ	FALSE	true negative		ἄρ	ἄρα	PART		true negative
Iliad	7	1	93	Calchas	Achilles	ὅ	ὅς	FALSE	true negative		ὅ	ὁ	DET	Nom	true negative
Iliad	7	1	93	Calchas	Achilles	γʼ	γι	FALSE	true negative		γʼ	γʼ	PUNCT		true negative
Iliad	7	1	93	Calchas	Achilles	εὐχωλῆς	εὐχωλής	FALSE	true negative		εὐχωλῆς	εὐχωλή	NOUN	Gen	true negative
Iliad	7	1	93	Calchas	Achilles	ἐπιμέμφεται	ἐπιμέμφομαι	FALSE	true negative		ἐπιμέμφεται	ἐπιμέμφομαι	VERB		true negative
Iliad	7	1	93	Calchas	Achilles	οὐδʼ	οὐδʼ	FALSE	true negative		οὐδʼ	οὐδʼ	PUNCT		true negative
Iliad	7	1	93	Calchas	Achilles	ἑκατόμβης	ἑκατόμβη	FALSE	true negative		ἑκατόμβης	ἑκατόμβη	NOUN	Gen	true negative
Iliad	7	1	94	Calchas	Achilles	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	NOUN	Gen	true negative
Iliad	7	1	94	Calchas	Achilles	ἕνεκʼ	εἰμί	FALSE	true negative		ἕνεκʼ	ἕνεκʼ	PUNCT		true negative
Iliad	7	1	94	Calchas	Achilles	ἀρητῆρος	ἀρητήρ	FALSE	true negative		ἀρητῆρος	ἀρητήρ	NOUN	Gen	true negative
Iliad	7	1	94	Calchas	Achilles	ὃν	ὅς	FALSE	true negative		ὃν	ὅς	PRON	Acc	true negative
Iliad	7	1	94	Calchas	Achilles	ἠτίμησʼ	ἀτιμέω	FALSE	true negative		ἠτίμησʼ	ἠτίμησʼ	PUNCT		true negative
Iliad	7	1	94	Calchas	Achilles	Ἀγαμέμνων	Ἀγαμέμνων	FALSE	true negative		Ἀγαμέμνων	ἀγαμέμνων	PROPN	Nom	true negative
Iliad	7	1	95	Calchas	Achilles	οὐδʼ	οὐδʼ	FALSE	true negative		οὐδʼ	οὐδʼ	PUNCT		true negative
Iliad	7	1	95	Calchas	Achilles	ἀπέλυσε	ἀπολύω	FALSE	true negative		ἀπέλυσε	ἀπολύω	VERB		true negative
Iliad	7	1	95	Calchas	Achilles	θύγατρα	θύγατρον	FALSE	true negative		θύγατρα	θυγάτηρ	NOUN	Acc	true negative
Iliad	7	1	95	Calchas	Achilles	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Iliad	7	1	95	Calchas	Achilles	οὐκ	οὐ	FALSE	true negative		οὐκ	οὐ	ADV		true negative
Iliad	7	1	95	Calchas	Achilles	ἀπεδέξατʼ	ἀποδείκνυμι	FALSE	true negative		ἀπεδέξατʼ	ἀπεδέξατʼ	NOUN	Acc	true negative
Iliad	7	1	95	Calchas	Achilles	ἄποινα	ἄποινα	FALSE	true negative		ἄποινα	ἄποινα	NOUN	Acc	true negative
Iliad	7	1	96	Calchas	Achilles	τοὔνεκʼ	τοὔνος	FALSE	true negative		τοὔνεκʼ	τοὔνεκʼ	PUNCT		true negative
Iliad	7	1	96	Calchas	Achilles	ἄρʼ	ἀρή	FALSE	true negative		ἄρʼ	ἄρʼ	PUNCT		true negative
Iliad	7	1	96	Calchas	Achilles	ἄλγεʼ	ἄλγος	FALSE	true negative		ἄλγεʼ	ἄλγεʼ	VERB		true negative
Iliad	7	1	96	Calchas	Achilles	ἔδωκεν	δίδωμι	FALSE	true negative		ἔδωκεν	δίδωμι	VERB		true negative
Iliad	7	1	96	Calchas	Achilles	ἑκηβόλος	ἑκηβόλος	FALSE	true negative		ἑκηβόλος	ἑκηβόλος	ADJ	Nom	true negative
Iliad	7	1	96	Calchas	Achilles	ἠδʼ	ἠδʼ	FALSE	true negative		ἠδʼ	ἠδʼ	PUNCT		true negative
Iliad	7	1	96	Calchas	Achilles	ἔτι	ἔτι	FALSE	true negative		ἔτι	ἔτι	ADV		true negative
Iliad	7	1	96	Calchas	Achilles	δώσει	δίδωμι	FALSE	true negative		δώσει	δίδωμι	VERB		true negative
Iliad	7	1	97	Calchas	Achilles	οὐδʼ	οὐδʼ	FALSE	true negative		οὐδʼ	οὐδʼ	PUNCT		true negative
Iliad	7	1	97	Calchas	Achilles	ὅ	ὅς	FALSE	true negative		ὅ	ὅς	PRON	Nom	true negative
Iliad	7	1	97	Calchas	Achilles	γε	γε	FALSE	true negative		γε	γε	PART		true negative
Iliad	7	1	97	Calchas	Achilles	πρὶν	πρίν	FALSE	true negative		πρὶν	πρίν	SCONJ		true negative
Iliad	7	1	97	Calchas	Achilles	Δαναοῖσιν	Δαναοίσις	FALSE	true negative		Δαναοῖσιν	δαναοί	NOUN	Dat	true negative
Iliad	7	1	97	Calchas	Achilles	ἀεικέα	ἀεικής	FALSE	true negative		ἀεικέα	ἀεικής	ADJ	Acc	true negative
Iliad	7	1	97	Calchas	Achilles	λοιγὸν	λοιγός	FALSE	true negative		λοιγὸν	λοιγός	NOUN	Acc	true negative
Iliad	7	1	97	Calchas	Achilles	ἀπώσει	ἀπόω	FALSE	true negative		ἀπώσει	ἀπωθέω	VERB		true negative
Iliad	7	1	98	Calchas	Achilles	πρίν	πρίν	FALSE	true negative		πρίν	πρίν	SCONJ		true negative
Iliad	7	1	98	Calchas	Achilles	γʼ	γι	FALSE	true negative		γʼ	γʼ	PUNCT		true negative
Iliad	7	1	98	Calchas	Achilles	ἀπὸ	ἀπό	FALSE	true negative		ἀπὸ	ἀπό	ADP		true negative
Iliad	7	1	98	Calchas	Achilles	πατρὶ	πατήρ	FALSE	true negative		πατρὶ	πατήρ	NOUN	Dat	true negative
Iliad	7	1	98	Calchas	Achilles	φίλῳ	φίλος	FALSE	true negative		φίλῳ	φίλος	ADJ	Dat	true negative
Iliad	7	1	98	Calchas	Achilles	δόμεναι	δίδωμι	FALSE	true negative		δόμεναι	δίδωμι	VERB		true negative
Iliad	7	1	98	Calchas	Achilles	ἑλικώπιδα	ἑλικώπις	FALSE	true negative		ἑλικώπιδα	ἑλίκωψ	NOUN	Acc	true negative
Iliad	7	1	98	Calchas	Achilles	κούρην	κούρη	FALSE	true negative		κούρην	κόρη	NOUN	Acc	true negative
Iliad	7	1	99	Calchas	Achilles	ἀπριάτην	ἀπριάτης	FALSE	true negative		ἀπριάτην	ἀπρίατος	ADJ	Acc	true negative
Iliad	7	1	99	Calchas	Achilles	ἀνάποινον	ἀνάποινος	FALSE	true negative		ἀνάποινον	ἀνάποινος	ADJ	Acc	true negative
Iliad	7	1	99	Calchas	Achilles	ἄγειν	ἄγω	FALSE	true negative		ἄγειν	ἄγω	VERB		true negative
Iliad	7	1	99	Calchas	Achilles	θʼ	τίς	FALSE	true negative		θʼ	θʼ	PUNCT		true negative
Iliad	7	1	99	Calchas	Achilles	ἱερὴν	ἱερόν	FALSE	true negative		ἱερὴν	ἱερός	ADJ	Acc	true negative
Iliad	7	1	99	Calchas	Achilles	ἑκατόμβην	ἑκατόμβη	FALSE	true negative		ἑκατόμβην	ἑκατόμβη	NOUN	Acc	true negative
Iliad	7	1	100	Calchas	Achilles	ἐς	εἰς	FALSE	true negative		ἐς	εἰς	ADP		true negative
Iliad	7	1	100	Calchas	Achilles	Χρύσην	Χρύση	FALSE	true negative		Χρύσην	χρύση	NOUN	Acc	true negative
Iliad	7	1	100	Calchas	Achilles	τότε	τότε	FALSE	true negative		τότε	τότε	ADV		true negative
